;year;catchplatform;fixedstation;yarestation;stationstartdate;latitudestart;longitudestart;system;torsk_Antall_0_gruppe;torsk_Mengdecat_0_gruppe;lyr_Antall_Eldre;lyr_Mengdecat_Eldre;lyr_Antall_0_gruppe;lyr_Mengdecat_0_gruppe;hvitting_Antall_0_gruppe;brennmanet_Antall;torsk_Antall_Eldre;Piggvar_Antall;sei_Antall_0_gruppe;skrubbe_Antall;sypike_Antall;hvitting_Antall_Eldre;glassmaneter_Antall;brisling_Antall;makrell_Antall;sild_Antall;aure_Antall;rødspette_Antall;ål_Antall;slettvar_Antall;Hestmakrell_Antall;sei_Antall_Eldre;berggylt_Antall_Eldre;sandflyndre_Antall;blåstål_Antall;blåstål_Antall;bergnebb_Antall;Silfamilien_Antall;Palaemon_Antall;tangkutling_Antall;ulkefamilien_Antall;grønngylt_Antall;strandkrabbe_Antall;trepigget stingsild_Antall;ålekvabbe_Antall;knurr_Antall;tangsprell_Antall;tangstikling_Antall;kantnåler_Antall;kutlingfamilien_Antall;grasgylt_Antall_0_gruppe;glasskutling_Antall;lomre_Antall;vanlig ulke_Antall;krumsnutet havnål_Antall;sjøpungsnegl_Antall;flora;regulære kråkeboller_Antall;slangestjerner_Antall;gapeflyndre_Antall;pyntekrabber_Antall;strandsnegler_Antall;sjøstjerner_Antall;dvergulke_Antall;visibility;panserulkefamilien_Antall;fløyfiskslekten_Antall;blåstål_Antall_Eldre;glassvar_Antall;stor kantnål_Antall;hyse_Antall;Stankelbenkrabbe_Antall;berggylt_Antall_0_gruppe;berggyltefisker_Antall_0_gruppe;Tunge_Antall;eremittkreps_Antall;liten kantnål_Antall;sandkutling_Antall;småvar_Antall;svartkutling_Antall;stor havnål_Antall;tangsnelle_Antall;paddetorsk_Antall;vanlig sjømus_Antall;hydroider og småmaneter_Antall;hårvar_Antall;liten havnål_Antall;børsteormer_Antall;sandreke_Antall;station;bottomdepthstart;gearcondition;dataquality;brisling_Antall;sild'G05_Antall;ansjos_Antall;sardin_Antall;stationstarttime;sjøstjerner_Antall;Kråkeboller_Antall;grasgylt_Antall;berggylt_Antall;blåstål_Antall;småsil_Antall;storsil_Antall;vanlig fløyfisk_Antall;tangkutling_Antall;glasskutling_Antall;brennmanet_Antall;glassmanet_Antall;ribbemaneter_Antall;ribbemaneter_Mengdecat;strandsnegler_Antall;strandsnegler_Mengdecat;strandreke_Antall;strandreke_Mengdecat;eremittkreps_Antall;eremittkreps_Mengdecat;Stankelbenkrabbe_Antall;Stankelbenkrabbe_Mengdecat;strandkrabbe_Antall;strandkrabbe_Mengdecat;winddirection;sekkedyr_Antall;paddetorsk_Antall;slangestjerner_Antall;sik_Antall;rødknurr_Antall;ansjos_Antall;rødknurr_Antall;horngjel_Antall;havabbor_Antall;abbor_Antall;panserulke_Antall;kolmule_Antall;tungevar_Antall;laks_Antall;krumsnutet havnål_Antall;tungevar_Antall;svømmekrabber_Antall;Macropipus_Antall;sandreke_Antall;stillehavsøsters_Antall;tykkleppet multe_Antall;rognkjeks_Antall;Abalistes_Antall;trollhummer_Antall;mulle_Antall;sardin_Antall;fløyfisker_Antall;blekkspruter_Antall;st.petersfisk_Antall;Vanlig Svømmekrabbe_Antall;brennmanet_Antall_0_gruppe;pyntekrabber_Antall;fjesing_Antall
11185;2016;0;274;2016274;2016-09-29Z;59.76133333333333;10.501666666666667;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;41;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10:00:00.000Z;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;235.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11186;2016;0;293;2016293;2016-09-29Z;59.8055;10.497166666666667;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;15;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09:30:00.000Z;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;235.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11187;2016;0;272;2016272;2016-09-29Z;59.76433333333333;10.512166666666667;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2400;0;125;1;0;0;0;0;0;0;0;0;0;26;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11:00:00.000Z;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;235.0;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11188;2016;0;252;2016252;2016-09-29Z;59.5345;10.259666666666666;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15:00:00.000Z;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;23;0;235.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11189;2016;0;251;2016251;2016-09-29Z;59.534;10.26;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15:30:00.000Z;3;0;0;2;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0;11;0;235.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11190;2016;0;253;2016253;2016-09-29Z;59.5465;10.25;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16:30:00.000Z;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;235.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11191;2016;0;254;2016254;2016-09-29Z;59.55583333333333;10.241666666666667;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17:00:00.000Z;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;235.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11192;2016;0;256;2016256;2016-09-30Z;59.51733333333333;10.323833333333333;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08:45:00.000Z;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;270.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11193;2016;0;261;2016261;2016-09-30Z;59.5335;10.308;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;21;0;0;0;0;6;0;0;0;0;1;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;8;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10:00:00.000Z;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;0;180.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11194;2016;0;255;2016255;2016-09-30Z;59.532333333333334;10.308833333333334;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;13;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09:30:00.000Z;1;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;2;0;270.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11195;2016;0;257;2016257;2016-09-30Z;59.522333333333336;10.335166666666666;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;7;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08:15:00.000Z;1;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;270.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11196;2016;0;233;2016233;2016-09-30Z;59.17433333333334;10.392333333333333;2;4;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;16;0;0;0;0;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17:00:00.000Z;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;2;0;0;0;0;0;0;270.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11197;2016;0;232;2016232;2016-09-30Z;59.164833333333334;10.3765;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15:30:00.000Z;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;1;0;270.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11198;2016;0;231;2016231;2016-09-30Z;59.159333333333336;10.375833333333333;2;5;0;0;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;36;0;1;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15:00:00.000Z;1;0;0;2;0;0;0;0;0;0;4;0;0;0;10;0;0;2;0;0;0;0;0;0;270.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11199;2016;0;235;2016235;2016-10-01Z;59.166;10.439333333333334;2;41;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;54;0;1;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08:45:00.000Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;315.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11200;2016;0;237;2016237;2016-10-01Z;59.17;10.4495;2;4;0;0;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;46;0;3;2;0;0;2;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;33;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09:30:00.000Z;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;1;0;0;0;45.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11201;2016;0;238;2016238;2016-10-01Z;59.171166666666664;10.451;2;5;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;9;0;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;59;0;34;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10:00:00.000Z;1;4;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;8;0;315.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11202;2016;0;234;2016234;2016-10-01Z;59.165166666666664;10.438666666666666;2;16;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;72;0;0;0;0;38;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08:00:00.000Z;0;1;0;0;0;34;10;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;315.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11203;2016;0;213;2016213;2016-10-02Z;59.087833333333336;10.227333333333334;2;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;0;0;34;0;19;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12:30:00.000Z;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;16;0;1;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11204;2016;0;219;2016219;2016-10-02Z;59.07866666666666;10.2605;2;26;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;2;0;0;0;0;85;0;7;0;0;0;10;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09:30:00.000Z;2;0;0;4;0;0;0;0;0;0;2;0;0;0;0;0;0;3;0;0;2;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11205;2016;0;218;2016218;2016-10-02Z;59.084833333333336;10.257666666666667;2;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;7;0;0;0;0;33;0;44;0;0;1;2;0;0;0;0;0;2;0;0;4;0;0;0;0;0;0;5;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;30;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10:00:00.000Z;1;0;0;1;0;0;0;0;0;0;2;0;0;2;0;0;0;4;0;0;0;0;1;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11206;2016;0;217;2016217;2016-10-02Z;59.096333333333334;10.250833333333333;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;5;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11:00:00.000Z;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;11;0;0;0;0.0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11207;2016;0;214;2016214;2016-10-02Z;59.089666666666666;10.229;2;2;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;34;0;0;0;0;31;0;5;0;0;0;2;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13:30:00.000Z;1;0;0;2;0;0;0;0;0;0;4;0;0;2;0;0;0;3;0;0;1;0;0;0;270.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11208;2016;0;223;2016223;2016-10-02Z;59.0995;10.232166666666666;2;9;0;0;0;6;0;4;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;52;0;0;0;0;152;0;1;1;0;0;2;0;0;0;0;0;2;0;0;4;0;0;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14:00:00.000Z;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11209;2016;0;211;2016211;2016-10-02Z;59.07866666666666;10.224666666666666;2;1;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;12;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12:00:00.000Z;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;4;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11210;2016;0;341;2016341;2016-09-29Z;59.1755;10.817;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14:15:00.000Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;180.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11211;2017;0;4;2017004;2017-09-16Z;58.071666666666665;7.779;2;0;0;9;0;9;0;0;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;1;0;0;0;0;0;8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13:15:00.000Z;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;45.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11212;2017;0;3;2017003;2017-09-16Z;58.078;7.782;2;1;0;1;0;2;0;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;43;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13:47:00.000Z;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;45.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11213;2017;0;5;2017005;2017-09-16Z;58.063833333333335;7.7781666666666665;2;6;0;2;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;4;0;0;0;0;0;27;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14:41:00.000Z;0;0;28;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;45.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11214;2017;0;1;2017001;2017-09-16Z;58.064;7.764;2;0;0;12;0;1;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14:17:00.000Z;2;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;45.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11215;2017;0;17;2017017;2017-09-17Z;58.17766666666667;8.080833333333333;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10:22:00.000Z;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;90.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11216;2017;0;16;2017016;2017-09-17Z;58.18033333333333;8.0835;2;15;0;0;0;0;0;2;0;0;0;0;4;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10:45:00.000Z;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;90.0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11217;2017;0;15;2017015;2017-09-17Z;58.19383333333333;8.058;2;6;0;0;0;0;0;10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12:45:00.000Z;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;2;0;2;0;0;0;0;0;0;90.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11218;2017;0;18;2017018;2017-09-17Z;58.150666666666666;8.050666666666666;2;1;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09:30:00.000Z;0;0;1;0;0;0;0;0;0;0;7;0;0;2;0;0;0;0;0;0;0;0;0;0;90.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11219;2017;0;19;2017019;2017-09-17Z;58.15;8.049166666666666;2;4;0;1;0;0;0;1;0;1;0;1;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;30;0;0;0;0;15;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09:08:00.000Z;1;0;0;5;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;45.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
